TransactionKey;ProductKey;CustomerKey;OrderKey;OrderDateKey;ShipDateKey;SellerKey;Sales;Quantity;Discount;Profit;Shipping Cost
44905;195;61;22582;145;148;3530;20.712;1;0.6;-11.928;3.49
44906;56;1908;22583;220;232;3563;5.472;1;0.6;-4.128;1.19
44907;3519;45;22584;641;664;3572;14.94;1;0.6;-17.94;1.66
44908;2945;50;22585;675;693;3523;153.192;2;0.6;-134.088;16.89
44909;3622;58;22586;571;591;3532;99.192;2;0.6;-96.768;7.03
44910;2918;73;22587;529;551;3541;238.512;2;0.6;-328.008;20.2
44911;3420;73;22587;529;551;3541;55.908;1;0.6;-36.342;4.54
44912;3210;184;22588;395;411;3523;636.264;6;0.6;-413.676;41.74
44913;2945;184;22588;395;411;3523;153.192;2;0.6;-134.088;7.96
44914;189;184;22588;395;411;3523;24.768;4;0.6;-26.712;1.92
44915;2863;188;22589;508;530;3523;155.916;1;0.6;-222.204;14.47
44916;2930;188;22589;508;530;3523;4.884;1;0.6;-7.326;1.33
44917;1748;13;22590;641;663;3548;29.58;1;0.6;-36.99;3.14
44918;199;68;22591;439;460;3573;39.12;4;0.6;-58.68;5.48
44919;3227;68;22591;439;460;3573;37.608;2;0.6;-53.592;3.44
44920;2962;68;22591;439;460;3573;20.208;2;0.6;-10.152;2.97
44921;3080;68;22591;439;460;3573;26.148;1;0.6;-14.382;2.08
44922;3178;73;22592;588;611;3534;352.536;2;0.6;-193.944;21.27
44923;2965;73;22592;588;611;3534;28.188;1;0.6;-30.312;1.49
44924;243;227;22593;696;718;3569;82.56;1;0.6;-30.96;6.26
44925;3299;61;22594;528;550;3525;40.152;1;0.6;-26.118;2.77
44926;3224;61;22594;528;550;3525;16.476;1;0.6;-14.844;1.32
44927;2618;61;22594;528;550;3525;19.464;1;0.6;-20.466;1.17
44928;1981;61;22595;697;719;3530;76.128;4;0.6;-104.712;8.43
44929;2957;32;22596;703;725;3527;9.396;1;0.6;-5.184;1.48
44930;2549;32;22596;703;725;3527;4.728;2;0.6;-2.892;1.37
44931;2172;32;22596;703;725;3527;22.104;2;0.6;-24.876;1.36
44932;934;129;22597;409;428;3530;81.852;1;0.6;-65.508;5.47
44933;3179;129;22597;409;428;3530;59.736;1;0.6;-32.874;3.18
44934;3543;443;22598;661;686;3574;165.312;1;0.6;-173.598;14.51
44935;511;282;22599;521;543;3530;436.8;8;0.6;-338.64;28.9
44936;3210;282;22599;521;543;3530;106.044;1;0.6;-68.946;8.12
44937;400;282;22599;521;543;3530;43.92;2;0.6;-46.14;2.44
44938;99;282;22599;521;543;3530;5.412;1;0.6;-3.948;1.43
44939;140;53;22600;705;730;3531;24.936;2;0.6;-23.124;2.32
44940;3463;53;22600;705;730;3531;55.74;1;0.6;-41.82;1.6
44941;2744;53;22600;705;730;3531;4.5;1;0.6;-5.85;1.3
44942;2572;613;22601;656;677;3529;106.26;1;0.6;-156.75;34.97
44943;164;613;22601;656;677;3529;18.06;1;0.6;-12.21;3.22
44944;2172;613;22601;656;677;3529;11.052;1;0.6;-12.438;2.72
44945;2568;622;22602;685;707;3563;21.012;1;0.6;-22.068;1.97
44946;2453;280;22603;622;644;3554;3.336;2;0.6;-2.724;1.53
44947;493;475;22604;517;538;3575;79.356;1;0.6;-21.834;9.25
44948;312;73;22605;579;602;3531;41.76;4;0.6;-35.52;2.04
44949;263;498;22606;566;591;3535;16.116;1;0.6;-19.344;1.75
44950;3097;127;22607;656;680;3552;145.356;1;0.6;-58.164;18.79
44951;3121;127;22607;656;680;3552;10.596;1;0.6;-11.154;1.77
44952;3256;127;22607;656;680;3552;4.44;1;0.6;-6;1.41
44953;408;901;22608;519;538;3576;21.48;1;0.6;-32.22;2.73
44954;2026;46;22609;523;542;3531;38.112;4;0.6;-45.768;9.4
44955;104;46;22609;523;542;3531;21.864;1;0.6;-30.066;1.65
44956;2911;8;22610;445;465;3535;49.848;2;0.6;-47.412;13.17
44957;3657;8;22610;445;465;3535;9.204;1;0.6;-8.766;2.24
44958;376;8;22610;445;465;3535;4.416;1;0.6;-4.974;1.59
44959;3055;8;22611;663;684;3570;156.744;6;0.6;-121.536;11.96
44960;19;8;22611;663;684;3570;21.96;2;0.6;-17.58;2.05
44961;3307;8;22611;663;684;3570;7.908;1;0.6;-3.582;1.96
44962;255;8;22611;663;684;3570;12.276;1;0.6;-17.814;1.82
44963;173;8;22611;663;684;3570;4.548;1;0.6;-4.212;1.35
44964;56;981;22612;435;455;3530;5.472;1;0.6;-4.128;1.69
44965;3009;981;22612;435;455;3530;5.124;1;0.6;-4.116;1.57
44966;3064;635;22613;643;665;3531;114.96;4;0.6;-46.08;6.25
44967;2632;635;22613;643;665;3531;10.056;2;0.6;-7.344;1.79
44968;2586;173;22614;400;416;3577;19.896;1;0.6;-17.934;1.53
44969;306;173;22614;400;416;3577;3.516;1;0.6;-1.944;1.14
44970;450;173;22615;667;689;3574;8.592;2;0.6;-4.968;1.46
44971;3293;173;22615;667;689;3574;24.648;2;0.6;-19.752;1.05
44972;287;34;22616;361;374;3571;146.688;2;0.6;-165.072;35.97
44973;10;34;22616;361;374;3571;56.652;1;0.6;-48.168;12.1
44974;2597;209;22617;472;496;3535;20.7;1;0.6;-30.03;3.1
44975;306;209;22617;472;496;3535;3.516;1;0.6;-1.944;1.38
44976;3667;83;22618;393;407;3530;33.936;1;0.6;-47.514;3.21
44977;312;83;22618;393;407;3530;20.88;2;0.6;-17.76;1.36
44978;426;234;22619;564;584;3527;19.572;1;0.6;-4.908;4.87
44979;2532;694;22620;628;651;3530;63.432;2;0.6;-74.568;5.11
44980;3112;694;22620;628;651;3530;24.48;1;0.6;-17.76;1.4
44981;3471;1218;22621;515;537;3527;70.068;1;0.6;-66.582;5.86
44982;2729;1218;22621;515;537;3527;39.144;2;0.6;-45.036;2.67
44983;3737;1218;22621;515;537;3527;18.564;1;0.6;-4.656;2.04
44984;2995;1218;22621;515;537;3527;13.86;1;0.6;-20.79;1.16
44985;174;187;22622;410;427;3578;1.908;1;0.6;-0.822;1.18
44986;2947;187;22622;410;427;3578;4.32;1;0.6;-1.08;1.15
44987;3678;1125;22623;452;475;3579;4.584;1;0.6;-2.766;1.31
44988;119;54;22624;519;541;3580;18.528;1;0.6;-15.762;1.52
44989;178;378;22625;604;626;3526;42.984;2;0.6;-51.636;3.69
44990;2849;378;22625;604;626;3526;49.764;1;0.6;-64.716;2.9
44991;1655;345;22626;497;518;3581;433.872;2;0.6;-162.708;33.47
44992;2350;345;22626;497;518;3581;339.48;6;0.6;-101.88;16.98
44993;285;345;22626;497;518;3581;37.536;4;0.6;-24.504;2.73
44994;3355;345;22626;497;518;3581;38.112;2;0.6;-36.228;2.26
44995;2708;345;22626;497;518;3581;19.38;1;0.6;-29.07;1.42
44996;439;1382;22627;604;626;3544;3.324;1;0.6;-4.326;1.37
44997;171;1125;22628;578;602;3527;327.312;6;0.6;-319.248;31.04
44998;3397;1125;22628;578;602;3527;582.912;4;0.6;-801.528;14.27
44999;3281;1125;22628;578;602;3527;91.944;6;0.6;-112.716;6.85
45000;3315;1125;22628;578;602;3527;10.548;1;0.6;-8.712;1.78
45001;3010;50;22629;542;564;3544;34.524;1;0.6;-15.546;2.56
45002;3035;50;22629;542;564;3544;33.9;1;0.6;-25.44;2.33
45003;286;50;22629;542;564;3544;18.936;1;0.6;-13.284;2.06
45004;3215;34;22630;367;380;3582;89.472;8;0.6;-24.768;17.69
45005;245;34;22630;367;380;3582;165.24;1;0.6;-239.61;17.37
45006;2845;34;22630;367;380;3582;78.696;1;0.6;-31.494;6.01
45007;2372;34;22630;367;380;3582;3.732;1;0.6;-2.628;1.76
45008;174;34;22630;367;380;3582;1.908;1;0.6;-0.822;1.27
45009;335;61;22631;696;720;3530;175.92;4;0.6;-215.52;25.37
45010;59;61;22631;696;720;3530;30.432;2;0.6;-10.668;4.03
45011;2525;61;22631;696;720;3530;15.9;1;0.6;-22.26;1.39
45012;179;61;22631;696;720;3530;10.152;1;0.6;-6.858;1.33
45013;3175;248;22632;703;727;3536;150.804;1;0.6;-143.286;9.62
45014;2807;248;22632;703;727;3536;30.816;2;0.6;-33.144;2.01
45015;2933;248;22632;703;727;3536;19.608;2;0.6;-9.852;1.85
45016;86;248;22632;703;727;3536;5.436;1;0.6;-1.374;1.43
45017;2974;50;22633;387;403;3544;102.54;1;0.6;-53.85;12.98
45018;312;50;22633;387;403;3544;69.624;6;0.6;-85.356;11.91
45019;2692;50;22634;429;451;3545;221.568;4;0.6;-221.592;11.14
45020;2357;50;22634;429;451;3545;12.048;1;0.6;-12.372;2.04
45021;2949;781;22635;489;511;3562;13.956;1;0.6;-6.984;1.88
45022;128;1057;22636;565;585;3530;17.772;1;0.6;-12.018;4.79
45023;260;61;22637;522;541;3569;204.672;4;0.6;-214.968;36.34
45024;3087;67;22638;511;531;3527;107.4;1;0.6;-88.62;25.15
45025;3410;67;22638;511;531;3527;42.624;4;0.6;-39.456;4.62
45026;2802;67;22638;511;531;3527;8.76;2;0.6;-8.34;1.6
45027;370;34;22639;606;628;3523;20.112;4;0.6;-23.688;2.11
45028;308;34;22639;606;628;3523;4.26;1;0.6;-5.88;1.41
45029;432;251;22640;703;723;3577;20.292;1;0.6;-14.208;7.13
45030;367;251;22640;703;723;3577;5.796;1;0.6;-3.924;2.32
45031;2784;25;22641;552;574;3523;9.54;1;0.6;-12.66;1.43
45032;64;25;22641;552;574;3523;6.684;1;0.6;-6.876;1.17
45033;1;173;22642;585;605;3583;110.232;2;0.6;-129.528;7.13
45034;2782;173;22642;585;605;3583;30.384;1;0.6;-28.866;5.1
45035;3154;173;22642;585;605;3583;33.3;1;0.6;-42.48;3.61
45036;2553;173;22642;585;605;3583;38.448;4;0.6;-31.752;2
45037;309;173;22642;585;605;3583;21.168;4;0.6;-14.832;1.57
45038;2474;173;22642;585;605;3583;6.684;1;0.6;-5.856;1.33
45039;2154;173;22642;585;605;3583;8.844;1;0.6;-9.306;1.31
45040;243;3;22643;379;393;3530;165.12;2;0.6;-61.92;10.36
45041;117;25;22644;511;532;3531;46.524;1;0.6;-17.466;2.51
45042;3292;25;22644;511;532;3531;4.476;1;0.6;-3.834;1.36
45043;497;25;22644;511;532;3531;25.044;1;0.6;-18.786;1.15
45044;2873;25;22645;661;685;3566;6.192;4;0.6;-7.848;1.32
45045;357;1057;22646;649;672;3530;5.58;1;0.6;-1.98;1.06
45046;104;142;22647;614;639;3562;21.864;1;0.6;-30.066;3.41
45047;2683;142;22647;614;639;3562;24.552;2;0.6;-8.628;2.84
45048;308;2;22648;505;526;3526;6.528;2;0.6;-7.512;1.55
45049;3620;2;22648;505;526;3526;5.736;1;0.6;-2.754;1.38
45050;2773;2;22648;505;526;3526;10.68;1;0.6;-8.55;1.37
45051;2699;143;22649;491;510;3533;128.88;4;0.6;-61.32;9.1
45052;1246;517;22650;566;588;3527;51.372;1;0.6;-75.798;5.21
45053;116;284;22651;580;604;3533;255.564;1;0.6;-153.366;16.29
45054;122;284;22651;580;604;3533;214.656;4;0.6;-273.744;10.81
45055;2773;284;22651;580;604;3533;21.36;2;0.6;-17.1;1.67
45056;282;343;22652;508;528;3526;14.58;1;0.6;-9.48;2.05
45057;2833;2377;22653;681;704;3530;67.98;1;0.6;-78.18;8.61
45058;43;61;22654;653;671;3525;489.96;6;0.6;-416.52;94.14
45059;2080;61;22654;653;671;3525;119.94;1;0.6;-80.97;17.18
45060;2851;61;22654;653;671;3525;91.512;2;0.6;-100.668;10.6
45061;2172;61;22654;653;671;3525;44.208;4;0.6;-49.752;7.58
45062;58;61;22654;653;671;3525;21.876;1;0.6;-19.164;6.92
45063;2647;53;22655;621;644;3530;226.608;2;0.6;-322.932;19.09
45064;3534;53;22655;621;644;3530;151.932;1;0.6;-182.328;4.5
45065;3603;53;22655;621;644;3530;56.988;1;0.6;-41.322;3.88
45066;3409;53;22655;621;644;3530;29.34;1;0.6;-33.75;2.03
45067;3076;53;22655;621;644;3530;38.736;2;0.6;-29.064;1.95
45068;365;53;22655;621;644;3530;9.912;1;0.6;-6.948;1.21
45069;392;53;22656;695;717;3576;45.456;2;0.6;-51.144;7.18
45070;3214;53;22656;695;717;3576;43.26;1;0.6;-53.01;4.97
45071;2166;139;22657;570;590;3562;19.488;2;0.6;-9.792;2.58
45072;3369;1;22658;663;687;3530;164.088;1;0.6;-110.772;12.62
45073;2769;1;22658;663;687;3530;81.288;1;0.6;-58.962;6.63
45074;2854;1;22658;663;687;3530;57.288;1;0.6;-78.792;5.87
45075;3388;1;22658;663;687;3530;32.4;6;0.6;-22.68;2.43
45076;3576;1;22658;663;687;3530;4.452;1;0.6;-2.568;1.27
45077;505;238;22659;695;717;3522;43.008;4;0.6;-39.792;8.47
45078;3349;238;22659;695;717;3522;23.832;2;0.6;-35.208;1.75
45079;2683;238;22659;695;717;3522;12.276;1;0.6;-4.314;1.35
45080;3455;238;22660;698;717;3584;20.832;4;0.6;-29.208;2.25
45081;2767;208;22661;628;652;3523;800.208;4;0.6;-1020.312;65.79
45082;98;208;22661;628;652;3523;12.852;1;0.6;-3.228;2
45083;2839;392;22662;361;375;3534;18.312;2;0.6;-20.148;2.53
45084;2378;927;22663;356;371;3530;14.376;2;0.6;-13.344;2.28
45085;3127;927;22663;356;371;3530;4.608;1;0.6;-2.322;1.5
45086;54;209;22664;454;476;3529;125.64;1;0.6;-56.55;14.85
45087;449;209;22664;454;476;3529;11.604;1;0.6;-5.526;1.45
45088;93;234;22665;524;547;3531;25.56;2;0.6;-14.7;1.47
45089;3016;2758;22666;600;621;3536;127.824;1;0.6;-44.766;12.38
45090;179;2758;22666;600;621;3536;20.304;2;0.6;-13.716;1.94
45091;472;2758;22666;600;621;3536;11.376;2;0.6;-16.524;1.38
45092;3267;242;22667;563;586;3527;224.916;1;0.6;-196.824;28.76
45093;348;242;22667;563;586;3527;196.056;6;0.6;-264.744;23.05
45094;2933;242;22667;563;586;3527;9.804;1;0.6;-4.926;1.61
45095;463;242;22668;605;625;3544;74.784;4;0.6;-24.336;13.85
45096;335;400;22669;525;547;3555;175.92;4;0.6;-215.52;33.5
45097;1666;126;22670;537;557;3585;43.176;2;0.6;-28.104;10.16
45098;3160;126;22670;537;557;3585;11.064;2;0.6;-12.216;1.87
45099;2613;173;22671;400;416;3586;4.392;1;0.6;-2.748;1.86
45100;2546;82;22672;428;446;3530;13.392;4;0.6;-7.728;1.89
45101;1602;127;22673;531;548;3559;295.92;6;0.6;-259.02;34.26
45102;2928;127;22673;531;548;3559;144.084;1;0.6;-194.526;29.28
45103;2598;127;22673;531;548;3559;56.268;1;0.6;-83.022;6.8
45104;3588;32;22674;599;621;3541;46.356;1;0.6;-47.544;2.9
45105;196;32;22674;599;621;3541;2.94;1;0.6;-2.16;1.22
45106;3215;570;22675;525;546;3547;11.184;1;0.6;-3.096;1.63
45107;3551;178;22676;605;626;3587;47.4;2;0.6;-68.76;4.84
45108;365;178;22676;605;626;3587;9.912;1;0.6;-6.948;1.92
45109;473;981;22677;409;429;3530;45.432;6;0.6;-34.128;3.7
45110;1499;981;22677;409;429;3530;22.152;2;0.6;-28.848;1.67
45111;103;981;22677;409;429;3530;8.232;1;0.6;-2.688;1.37
45112;334;119;22678;567;589;3569;738.36;2;0.6;-424.56;114.04
45113;291;119;22678;567;589;3569;4.536;1;0.6;-5.694;1.77
45114;2614;122;22679;444;461;3527;17.808;4;0.6;-23.712;3.6
45115;271;2206;22680;689;710;3534;47.04;8;0.6;-47.04;2.97
45116;119;2206;22680;689;710;3534;37.056;2;0.6;-31.524;2.31
45117;2427;2206;22680;689;710;3534;13.992;2;0.6;-16.848;2.03
45118;269;2206;22680;689;710;3534;6.6;2;0.6;-2.82;1.68
45119;3344;48;22681;407;426;3588;73.032;2;0.6;-93.168;2.98
45120;105;48;22681;407;426;3588;17.88;1;0.6;-18.33;2.06
45121;3144;48;22681;407;426;3588;10.824;1;0.6;-9.756;1.73
45122;3198;48;22682;654;677;3535;11.232;2;0.6;-15.168;1.9
45123;2986;6;22683;699;721;3530;45.408;4;0.6;-62.472;3.59
45124;3115;126;22684;620;641;3552;18.816;1;0.6;-9.894;3.33
45125;495;13;22685;469;491;3578;42;4;0.6;-28.44;3.47
45126;3116;70;22686;497;520;3523;37.536;2;0.6;-35.664;3.21
45127;61;70;22686;497;520;3523;7.152;1;0.6;-4.668;1.27
45128;499;1220;22687;621;646;3523;77.472;12;0.6;-31.248;13.27
45129;63;1220;22687;621;646;3523;69.012;1;0.6;-17.268;8.8
45130;2989;1220;22687;621;646;3523;49.152;4;0.6;-36.888;5.37
45131;3020;1220;22687;621;646;3523;24;2;0.6;-24.6;2.32
45132;2869;53;22688;659;682;3536;18.996;1;0.6;-24.714;1.84
45133;3019;53;22688;659;682;3536;10.116;1;0.6;-11.634;1.23
45134;2769;30;22689;601;624;3589;162.576;2;0.6;-117.924;24.14
45135;470;428;22690;650;671;3530;208.272;2;0.6;-218.688;35.36
45136;3520;428;22690;650;671;3530;129.696;14;0.6;-39.144;26.56
45137;2979;32;22691;480;503;3590;48;10;0.6;-67.2;2.22
45138;2834;32;22691;480;503;3590;43.368;2;0.6;-42.312;1.69
45139;358;32;22691;480;503;3590;19.32;1;0.6;-23.19;1.48
45140;3294;32;22691;480;503;3590;8.076;1;0.6;-2.424;1.36
45141;458;3;22692;412;429;3542;6.984;1;0.6;-3.336;1.72
45142;3432;953;22693;502;524;3579;65.592;2;0.6;-44.328;8.22
45143;216;243;22694;444;465;3591;37.92;2;0.6;-45.54;4.85
45144;460;243;22694;444;465;3591;2.796;1;0.6;-0.774;1.23
45145;104;1566;22695;600;624;3527;131.184;6;0.6;-180.396;23.72
45146;483;1566;22695;600;624;3527;71.496;6;0.6;-42.984;5.99
45147;144;1566;22695;600;624;3527;51.6;1;0.6;-61.92;4.32
45148;1940;1566;22695;600;624;3527;42.096;2;0.6;-43.164;4.2
45149;178;8;22696;500;523;3592;214.92;10;0.6;-258.18;23.67
45150;385;8;22696;500;523;3592;23.148;1;0.6;-20.862;2.01
45151;381;282;22697;553;571;3530;96.12;6;0.6;-132.3;23.03
45152;2798;282;22697;553;571;3530;46.656;4;0.6;-36.264;8.26
45153;3737;446;22698;519;542;3543;37.128;2;0.6;-9.312;3.34
45154;2762;446;22698;519;542;3543;38.664;2;0.6;-54.156;2.45
45155;2935;446;22698;519;542;3543;6.204;1;0.6;-8.856;1.64
45156;273;3035;22699;676;697;3530;331.728;4;0.6;-282.072;41.93
45157;3667;3035;22699;676;697;3530;135.744;4;0.6;-190.056;15.38
45158;3367;3035;22699;676;697;3530;19.128;2;0.6;-26.352;1.71
45159;2682;60;22700;395;411;3559;27.84;4;0.6;-35.52;2.93
45160;392;60;22700;395;411;3559;22.728;1;0.6;-25.572;1.71
45161;208;187;22701;598;621;3531;12.192;4;0.6;-4.608;1.97
45162;3129;14;22702;474;494;3568;291.792;2;0.6;-196.968;38.11
45163;1713;14;22702;474;494;3568;4.944;1;0.6;-1.866;1.22
45164;2405;14;22702;474;494;3568;29.664;8;0.6;-12.096;1.18
45165;2492;119;22703;555;576;3523;110.856;2;0.6;-74.844;36.93
45166;2678;5;22704;409;426;3530;2.808;1;0.6;-0.702;1.19
45167;3216;517;22705;436;456;3593;447.744;2;0.6;-425.376;52.37
45168;309;517;22705;436;456;3593;5.292;1;0.6;-3.708;1.6
45169;234;517;22705;436;456;3593;11.58;1;0.6;-13.32;1.14
45170;3006;1263;22706;540;559;3527;191.04;4;0.6;-138.6;29.37
45171;189;1263;22706;540;559;3527;6.192;1;0.6;-6.678;2.02
45172;2331;3698;22707;390;406;3527;12.096;2;0.6;-7.284;1.17
45173;3560;240;22708;359;374;3530;234.864;4;0.6;-287.736;17.54
45174;934;240;22708;359;374;3530;81.852;1;0.6;-65.508;5.74
45175;2900;240;22708;359;374;3530;40.476;1;0.6;-58.704;2.45
45176;3256;240;22708;359;374;3530;17.76;4;0.6;-24;1.52
45177;2916;240;22708;359;374;3530;10.32;4;0.6;-5.52;1.45
45178;437;240;22708;359;374;3530;27.504;6;0.6;-23.436;1.34
45179;2546;240;22708;359;374;3530;3.348;1;0.6;-1.932;1.34
45180;3165;100;22709;625;647;3594;211.476;1;0.6;-111.054;29.5
45181;416;100;22709;625;647;3594;3.576;1;0.6;-3.414;1.36
45182;90;3052;22710;488;508;3523;934.248;14;0.6;-1331.652;363.73
45183;213;3052;22710;488;508;3523;63.12;4;0.6;-85.32;13.65
45184;2814;3052;22710;488;508;3523;19.704;1;0.6;-24.636;2.61
45185;91;48;22711;502;520;3575;12.648;1;0.6;-6.012;4.35
45186;2466;48;22712;576;600;3530;54.336;8;0.6;-58.464;5.17
45187;3555;1720;22713;412;426;3531;67.176;1;0.6;-16.794;9.87
45188;3467;43;22714;653;676;3595;268.848;4;0.6;-289.032;41.61
45189;2154;43;22714;653;676;3595;106.128;12;0.6;-111.672;13.69
45190;476;187;22715;402;420;3571;988.008;14;0.6;-1235.052;107.91
45191;2706;187;22716;467;485;3530;36.684;1;0.6;-44.046;1.26
45192;1748;1117;22717;696;720;3527;59.16;2;0.6;-73.98;5.07
45193;50;1117;22717;696;720;3527;6.756;1;0.6;-3.234;1.33
45194;2585;34;22718;543;566;3530;26.568;1;0.6;-39.192;2.29
45195;160;34;22718;543;566;3530;4.944;1;0.6;-3.966;1.43
45196;2693;127;22719;664;685;3572;77.832;1;0.6;-44.778;21.67
45197;3187;250;22720;585;603;3552;61.392;4;0.6;-89.088;17.46
45198;3215;250;22720;585;603;3552;11.184;1;0.6;-3.096;2.1
45199;3578;34;22721;661;683;3530;211.92;10;0.6;-312.78;34.76
45200;3520;142;22722;404;420;3530;74.112;8;0.6;-22.368;3.68
45201;428;343;22723;590;609;3535;84.66;1;0.6;-33.87;13.24
45202;125;343;22723;590;609;3535;20.712;1;0.6;-29.538;4.86
45203;2641;343;22723;590;609;3535;4.32;1;0.6;-3.69;1.8
45204;976;343;22723;590;609;3535;11.52;1;0.6;-4.32;1.39
45205;163;1033;22724;432;453;3566;26.448;4;0.6;-10.032;3.24
45206;2724;476;22725;444;467;3526;44.112;2;0.6;-35.328;2.08
45207;2334;1402;22726;434;457;3544;136.584;2;0.6;-174.156;17.64
45208;3309;1402;22726;434;457;3544;15.06;1;0.6;-12.45;1.97
45209;133;1402;22727;576;599;3596;12.288;1;0.6;-16.002;1.51
45210;1882;1402;22727;576;599;3596;9.636;1;0.6;-9.894;1.51
45211;2501;50;22728;434;453;3597;135.552;4;0.6;-155.928;26.42
45212;487;2819;22729;589;608;3530;55.776;1;0.6;-26.514;9.63
45213;3213;2;22730;415;430;3523;13.56;2;0.6;-8.16;2.02
45214;3577;1;22731;967;993;3531;146.364;1;0.6;-201.276;9.77
45215;60;3;22732;943;966;3530;40.104;2;0.6;-39.156;7.66
45216;353;3;22733;1048;1075;3585;11.712;1;0.6;-16.128;1.48
45217;2341;113;22734;723;746;3530;113.832;6;0.6;-68.328;14.5
45218;3553;113;22734;723;746;3530;35.136;2;0.6;-13.224;3.65
45219;2518;113;22734;723;746;3530;18.636;1;0.6;-20.994;1.53
45220;2714;122;22735;717;735;3533;38.376;2;0.6;-40.344;4.57
45221;2674;122;22735;717;735;3533;11.28;4;0.6;-7.92;1.34
45222;3191;73;22736;829;858;3531;43.752;2;0.6;-54.708;2.12
45223;2471;184;22737;957;986;3533;404.832;8;0.6;-182.208;24.2
45224;2450;184;22737;957;986;3533;175.32;6;0.6;-122.76;9.98
45225;73;187;22738;835;862;3549;13.2;2;0.6;-11.58;1.42
45226;1549;134;22739;866;891;3578;78.624;2;0.6;-57.036;6.3
45227;3632;134;22739;866;891;3578;20.088;1;0.6;-9.042;2.35
45228;2968;134;22739;866;891;3578;4.428;1;0.6;-3.222;1.65
45229;357;134;22739;866;891;3578;4.56;1;0.6;-5.13;1.46
45230;3555;61;22740;911;940;3523;537.408;8;0.6;-134.352;59.99
45231;2825;61;22741;1056;1081;3527;82.32;4;0.6;-72.12;10.89
45232;3015;187;22742;873;899;3577;58.344;2;0.6;-27.756;6.32
45233;222;187;22742;873;899;3577;21.564;1;0.6;-19.956;3.75
45234;3142;187;22742;873;899;3577;5.712;1;0.6;-7.008;1.38
45235;2369;302;22743;873;899;3530;41.304;2;0.6;-44.436;4.84
45236;3051;302;22743;873;899;3530;26.052;1;0.6;-36.498;1.1
45237;390;13;22744;719;742;3574;9.24;2;0.6;-8.34;1.52
45238;2940;141;22745;833;857;3578;146.736;1;0.6;-102.744;12.78
45239;1666;141;22745;833;857;3578;21.588;1;0.6;-14.052;2.9
45240;286;141;22745;833;857;3578;18.936;1;0.6;-13.284;2.17
45241;3598;141;22746;1021;1046;3523;107.184;1;0.6;-83.076;16.8
45242;99;141;22746;1021;1046;3523;5.412;1;0.6;-3.948;2.03
45243;2632;141;22746;1021;1046;3523;10.056;2;0.6;-7.344;1.86
45244;3693;141;22746;1021;1046;3523;12.24;2;0.6;-17.16;1.57
45245;504;299;22747;788;810;3598;135.48;2;0.6;-172.74;19.44
45246;1731;230;22748;759;782;3531;41.52;2;0.6;-39.48;1.67
45247;2710;67;22749;1064;1092;3531;175.26;1;0.6;-148.98;16.85
45248;2986;67;22749;1064;1092;3531;11.352;1;0.6;-15.618;1.66
45249;136;67;22749;1064;1092;3531;6.336;1;0.6;-8.244;1.62
45250;173;67;22749;1064;1092;3531;9.096;2;0.6;-8.424;1.59
45251;388;53;22750;942;971;3544;20.316;1;0.6;-23.874;1.72
45252;3498;175;22751;889;917;3530;58.8;4;0.6;-27.96;6.05
45253;48;175;22751;889;917;3530;65.448;1;0.6;-57.282;3.7
45254;472;175;22751;889;917;3530;5.688;1;0.6;-8.262;1.16
45255;3371;175;22751;889;917;3530;15.768;2;0.6;-21.312;1.08
45256;2875;613;22752;727;746;3530;58.56;2;0.6;-80.52;4.84
45257;2699;613;22752;727;746;3530;32.22;1;0.6;-15.33;1.61
45258;1171;613;22753;888;914;3572;220.704;4;0.6;-303.576;30.86
45259;2682;613;22753;888;914;3572;6.96;1;0.6;-8.88;1.79
45260;2632;613;22753;888;914;3572;10.056;2;0.6;-7.344;1.49
45261;519;613;22754;958;984;3599;72.048;1;0.6;-45.042;5.28
45262;2855;673;22755;1065;1093;3530;583.872;4;0.6;-540.168;81.98
45263;3543;673;22755;1065;1093;3530;165.312;1;0.6;-173.598;14.75
45264;3118;673;22755;1065;1093;3530;94.56;8;0.6;-141.84;12.67
45265;102;673;22755;1065;1093;3530;24.684;1;0.6;-32.736;3.15
45266;3357;673;22755;1065;1093;3530;17.58;1;0.6;-6.6;2.56
45267;2319;673;22755;1065;1093;3530;12.768;2;0.6;-7.392;1.88
45268;2026;673;22755;1065;1093;3530;9.528;1;0.6;-11.442;1.35
45269;2871;673;22755;1065;1093;3530;11.184;1;0.6;-12.606;1.32
45270;3563;712;22756;894;922;3572;183.756;1;0.6;-275.634;23.25
45271;2356;712;22756;894;922;3572;52.428;1;0.6;-64.242;3.13
45272;478;712;22756;894;922;3572;21.48;1;0.6;-27.93;1.35
45273;3042;32;22757;931;958;3541;59.832;1;0.6;-41.898;3.54
45274;402;32;22757;931;958;3541;9.924;1;0.6;-7.206;1.83
45275;2802;32;22757;931;958;3541;4.38;1;0.6;-4.17;1.23
45276;2796;187;22758;971;999;3523;35.304;2;0.6;-16.776;5.35
45277;2962;187;22758;971;999;3523;20.208;2;0.6;-10.152;1.9
45278;113;61;22759;878;906;3560;174.396;1;0.6;-82.854;11.9
45279;350;61;22759;878;906;3560;19.584;1;0.6;-7.356;2.23
45280;317;61;22759;878;906;3560;21.408;8;0.6;-18.432;1.24
45281;19;516;22760;929;953;3544;43.92;4;0.6;-35.16;4.44
45282;125;516;22760;929;953;3544;20.712;1;0.6;-29.538;1.45
